origin_date,sku,product_name,category,subcategory,recommendation_code,recommendation_title,recommended_action,priority,priority_rank,rationale,triggering_risk,confidence_status,required_follow_up,current_stock,on_order,lead_time_days,safety_stock,reorder_point,avg_weekly_demand,weeks_of_cover,excess_weeks_of_cover,earliest_breach_week,earliest_stockout_week,projected_stockout_date,valuation_basis_confirmed,arrival_timing_confirmed,on_order_policy,overstock_threshold_weeks,overstock_threshold_status,monetary_valuation_blocked
2025-09-16,SKU039,Product 039,Lighting,Organizer,PLACE_PO,Issue Replenishment Purchase Order,Issue a calibrated replenishment order for ~102 units to protect week 1 Reorder Point breach. Note: Long-horizon inventory indicates 2.2 weeks of terminal surplus; do not exceed required batch size.,2 — HIGH,2,Inventory position breaches Reorder Point (107 units) in week 1 (lead time is 14 days). Reorder takes strict precedence over terminal surplus to prevent intermediate stockout.,REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,67.0,150.0,14.0,32.0,107.0,18.169933038925688,11.942806808099844,2.1816555737256738,1.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU042,Product 042,Home Decor,Table,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~555 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (54 units) breaches Reorder Point (123 units) in week 1, inside the supplier lead time window of 13 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,206.0,190.0,13.0,41.0,123.0,138.67389829254637,2.855620306891486,0.0,1.0,3.0,2025-10-07,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU049,Product 049,Lighting,Organizer,PLACE_PO,Issue Replenishment Purchase Order,Place replenishment purchase order for ~625 units. Target supplier delivery on or before week 1.,2 — HIGH,2,"Projected inventory position (187 units) breaches Reorder Point (408 units) in week 1, inside the supplier lead time window of 10 days.",REORDER_POINT_BREACH_LT,MEDIUM_CONFIDENCE,Create purchase order requisition and transmit to vendor within 48 hours.,349.0,247.0,10.0,136.0,408.0,156.36283964041914,3.8116473285506673,0.0,1.0,4.0,2025-10-14,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU004,Product 004,Lighting,Cookware,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (389 excess units, 13.5 weeks of cover above safety buffer). Suspend all new purchase orders for 14 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 389 units (13.5 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,424.0,246.0,10.0,50.0,215.0,28.87127591445615,23.20645620183776,13.474631112148373,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU006,Product 006,Furniture,Shelf,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 6. Current pipeline is adequate through week 6, with Reorder Point breach projected in week 7.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 145 units (below Reorder Point of 154 units) in week 7.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,193.0,243.0,3.0,106.0,154.0,41.14141701377706,10.597593171231713,0.021114097491893476,7.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU008,Product 008,Kitchen,Rug,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 408 units (below Reorder Point of 420 units) in week 4.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,759.0,25.0,11.0,157.0,420.0,88.63205558291045,8.845558131804928,0.0,4.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU009,Product 009,Lighting,Organizer,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 21 units (below Reorder Point of 68 units) in week 3.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,129.0,97.0,3.0,38.0,68.0,66.8598608878468,3.3802044604774264,0.0,3.0,4.0,2025-10-14,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU011,Product 011,Furniture,Chair,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (1251 excess units, 71.6 weeks of cover above safety buffer). Suspend all new purchase orders for 72 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 1251 units (71.6 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,592.0,979.0,14.0,180.0,515.0,17.475780130078483,89.89584375097907,71.59587438422145,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU013,Product 013,Kitchen,Cushion,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 81 units (below Reorder Point of 133 units) in week 4.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,202.0,226.0,7.0,69.0,133.0,85.46323582846372,5.008001345269139,0.0,4.0,5.0,2025-10-21,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU014,Product 014,Lighting,Cookware,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 187 units (below Reorder Point of 230 units) in week 3.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,346.0,269.0,7.0,117.0,230.0,132.05741330376168,4.657065321924502,0.0,3.0,5.0,2025-10-21,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU015,Product 015,Storage,Lamp,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 5. Current pipeline is adequate through week 5, with Reorder Point breach projected in week 6.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 176 units (below Reorder Point of 182 units) in week 6.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,268.0,69.0,6.0,76.0,182.0,26.333284142430024,12.797492260260926,1.9114109196679572,6.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU016,Product 016,Furniture,Shelf,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 80 units (below Reorder Point of 131 units) in week 4.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,312.0,96.0,9.0,51.0,131.0,82.546853217781,4.942647527987351,0.0,4.0,5.0,2025-10-21,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU017,Product 017,Home Decor,Cabinet,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 128 units (below Reorder Point of 134 units) in week 4.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,239.0,206.0,6.0,71.0,134.0,80.40357597180956,5.53457970769885,0.0,4.0,6.0,2025-10-28,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU022,Product 022,Home Decor,Table,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 4, with Reorder Point breach projected in week 5.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 103 units (below Reorder Point of 133 units) in week 5.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,332.0,76.0,8.0,43.0,133.0,60.42218903998165,6.752486238623768,0.0,5.0,7.0,2025-11-04,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU023,Product 023,Kitchen,Cushion,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 78 units (below Reorder Point of 112 units) in week 3.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,276.0,63.0,5.0,67.0,112.0,82.49643924402044,4.109268267897655,0.0,3.0,5.0,2025-10-21,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU024,Product 024,Lighting,Cookware,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 12 units (below Reorder Point of 87 units) in week 2.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,75.0,99.0,3.0,46.0,87.0,78.09547615333534,2.228041988736485,0.0,2.0,3.0,2025-10-07,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU025,Product 025,Storage,Lamp,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (497 excess units, 26.0 weeks of cover above safety buffer). Suspend all new purchase orders for 27 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 497 units (26.0 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,322.0,488.0,4.0,160.0,296.0,19.093930384981068,42.42185781912827,26.042231583251084,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU027,Product 027,Home Decor,Cabinet,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 1, with Reorder Point breach projected in week 2.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 95 units (below Reorder Point of 206 units) in week 2.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,368.0,36.0,6.0,102.0,206.0,144.01232623634408,2.8053154237435227,0.0,2.0,3.0,2025-10-07,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU029,Product 029,Lighting,Organizer,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (814 excess units, 8.8 weeks of cover above safety buffer). Suspend all new purchase orders for 9 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 814 units (8.8 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,664.0,989.0,14.0,102.0,501.0,92.17611682493335,17.933061805364193,8.826484488880741,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU032,Product 032,Home Decor,Table,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 3. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 26 units (below Reorder Point of 75 units) in week 4.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,126.0,113.0,3.0,42.0,75.0,55.4855147615971,4.3074305253705205,0.0,4.0,5.0,2025-10-21,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU033,Product 033,Kitchen,Cushion,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 126 units (below Reorder Point of 131 units) in week 3.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,371.0,95.0,8.0,40.0,131.0,104.84548171321069,4.4446359765380645,0.0,3.0,5.0,2025-10-21,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU035,Product 035,Storage,Lamp,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 1. Current pipeline is adequate through week 2, with Reorder Point breach projected in week 3.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 287 units (below Reorder Point of 292 units) in week 3.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,491.0,201.0,8.0,140.0,292.0,121.76608305324335,5.683027511835267,0.0,3.0,6.0,2025-10-28,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU036,Product 036,Furniture,Shelf,FREEZE_REPLENISHMENT,Halt Inbound Replenishment,"FREEZE REPLENISHMENT: Severe overstock detected (360 excess units, 10.7 weeks of cover above safety buffer). Suspend all new purchase orders for 11 weeks. Evaluate immediate promotional markdowns, bundle offers, or stock transfers.",3 — MEDIUM,3,Projected inventory position at horizon h=8 exceeds required safety stock by 360 units (10.7 surplus weeks of demand). Evaluated against approved 8-week production forecast horizon.,EXCESS_INVENTORY,MEDIUM_CONFIDENCE,Escalate to merchandise planning for promotional markdown or supplier return assessment.,300.0,447.0,8.0,119.0,261.0,33.54873085804268,22.266117998944235,10.719038960290467,,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
2025-09-16,SKU037,Product 037,Home Decor,Cabinet,REVIEW_PIPELINE,Review Replenishment Pipeline,"Prepare replenishment purchase order for week 2. Current pipeline is adequate through week 3, with Reorder Point breach projected in week 4.",3 — MEDIUM,3,"Inventory position remains above Reorder Point during immediate lead time, but declines to 757 units (below Reorder Point of 816 units) in week 4.",REORDER_POINT_BREACH_HORIZON,MEDIUM_CONFIDENCE,Review open purchase order ETAs during weekly inventory planning meeting.,1077.0,263.0,14.0,239.0,816.0,144.05767138719784,9.301830212140189,0.0,4.0,,,False,False,Policy_B_LT,8,ENGINEERING_RECOMMENDATION_PENDING_BUSINESS_APPROVAL,True
